State,District,Market,Commodity,Variety,Grade,Arrival_Date,Year,Month,Week,Season,Rainfall_mm,Temperature_C,Humidity_percent,Min_Price_Rs_per_Quintal,Max_Price_Rs_per_Quintal,Modal_Price_Rs_per_Quintal
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-10-31,2025,10,5,Post-Monsoon,83.1,22.9,69.2,3509.7,3512.99,3511.1
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-11-07,2025,11,6,Post-Monsoon,44.8,27.5,61.4,3562.46,3565.43,3564.07
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-11-14,2025,11,7,Post-Monsoon,53.0,24.8,63.7,3604.35,3607.44,3605.96
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-11-21,2025,11,8,Post-Monsoon,107.1,27.5,63.1,3606.34,3609.32,3607.81
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-11-28,2025,11,9,Post-Monsoon,73.5,22.0,58.2,3713.05,3716.58,3714.96
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-12-05,2025,12,10,Winter,15.2,16.6,56.0,2489.47,2491.48,2490.68
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-12-12,2025,12,11,Winter,11.8,21.1,56.8,2437.59,2439.82,2438.66
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-12-19,2025,12,12,Winter,9.7,17.5,51.2,2417.33,2418.99,2418.23
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2025-12-26,2025,12,13,Winter,21.8,22.1,40.6,2420.47,2422.48,2421.41
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-01-02,2026,1,14,Winter,12.1,16.3,40.3,2434.1,2436.28,2435.1
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-01-09,2026,1,15,Winter,14.3,16.9,50.4,2429.72,2432.32,2431.15
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-01-16,2026,1,16,Winter,0.0,16.9,37.2,2447.66,2450.04,2448.86
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-01-23,2026,1,17,Winter,6.3,19.0,44.7,2406.86,2408.78,2407.78
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-01-30,2026,1,18,Winter,0.0,21.0,41.5,2463.49,2465.69,2464.74
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-02-06,2026,2,19,Winter,22.0,20.6,42.6,2465.56,2467.59,2466.63
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-02-13,2026,2,20,Winter,26.6,19.1,48.0,2512.03,2513.97,2512.9
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-02-20,2026,2,21,Winter,7.9,17.4,44.5,2529.8,2532.0,2530.85
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-02-27,2026,2,22,Winter,10.4,20.2,44.4,2552.21,2553.98,2553.25
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-03-06,2026,3,23,Summer,46.5,34.0,47.0,3033.71,3037.14,3035.5
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-03-13,2026,3,24,Summer,27.5,36.3,32.7,3060.82,3063.02,3061.96
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-03-20,2026,3,25,Summer,18.8,38.7,38.7,3096.37,3099.04,3097.6
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-03-27,2026,3,26,Summer,38.9,33.5,42.6,3164.73,3166.85,3165.56
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-04-03,2026,4,27,Summer,33.6,36.2,47.7,3180.15,3182.65,3181.22
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-04-10,2026,4,28,Summer,9.4,37.9,32.0,3220.15,3222.58,3221.41
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-04-17,2026,4,29,Summer,28.8,34.0,42.2,3222.28,3225.17,3223.52
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-04-24,2026,4,30,Summer,38.2,32.3,46.7,3298.49,3300.71,3299.6
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-05-01,2026,5,31,Summer,40.8,35.1,37.9,3271.65,3274.03,3272.72
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-05-08,2026,5,32,Summer,32.3,32.5,40.1,3366.07,3368.77,3367.68
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-05-15,2026,5,33,Summer,58.7,30.5,33.1,3370.56,3373.64,3372.39
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-05-22,2026,5,34,Summer,6.2,37.9,47.1,3305.25,3308.57,3306.75
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-05-29,2026,5,35,Summer,47.7,32.0,22.5,3318.82,3320.8,3319.72
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-06-05,2026,6,36,Summer,0.4,36.1,57.1,3291.38,3293.92,3292.45
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-06-12,2026,6,37,Summer,40.7,35.6,45.3,3339.23,3341.94,3340.55
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-06-19,2026,6,38,Summer,28.9,30.7,38.0,3312.82,3315.87,3314.53
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-06-26,2026,6,39,Summer,12.2,29.7,41.3,3297.9,3300.51,3298.97
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-07-03,2026,7,40,Monsoon,133.6,26.0,85.6,3692.14,3695.35,3693.88
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-07-10,2026,7,41,Monsoon,250.3,26.1,80.6,3674.4,3677.58,3676.21
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-07-17,2026,7,42,Monsoon,237.6,24.8,82.6,3548.44,3551.48,3549.9
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-07-24,2026,7,43,Monsoon,232.3,30.7,80.8,3471.14,3474.11,3472.66
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-07-31,2026,7,44,Monsoon,249.9,28.1,80.2,3517.61,3520.51,3519.21
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-08-07,2026,8,45,Monsoon,142.9,31.5,72.5,3566.11,3569.04,3567.73
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-08-14,2026,8,46,Monsoon,269.2,27.4,87.5,3596.01,3599.18,3597.64
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-08-21,2026,8,47,Monsoon,174.1,32.3,72.9,3551.26,3554.25,3552.65
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-08-28,2026,8,48,Monsoon,242.8,27.6,79.2,3555.76,3558.64,3557.21
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-09-04,2026,9,49,Monsoon,273.0,32.4,76.7,3562.36,3565.58,3564.13
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-09-11,2026,9,50,Monsoon,361.9,26.4,89.8,3508.25,3510.65,3509.33
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-09-18,2026,9,51,Monsoon,251.3,31.3,77.7,3593.97,3596.84,3595.49
Tamil Nadu,Nagercoil (Kannyiakumari),Myladi(Uzhavar Sandhai ),Potato,Red Nanital,Local,2026-09-25,2026,9,52,Monsoon,164.2,26.7,72.7,3648.51,3651.33,3650.0
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-10-03,2025,10,1,Post-Monsoon,45.3,26.0,58.8,4602.04,4606.25,4604.18
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-10-10,2025,10,2,Post-Monsoon,40.2,24.1,59.9,4504.36,4507.94,4505.93
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-10-17,2025,10,3,Post-Monsoon,59.4,25.6,69.7,4535.58,4539.2,4537.31
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-10-24,2025,10,4,Post-Monsoon,31.1,21.9,57.9,4601.02,4604.97,4603.11
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-10-31,2025,10,5,Post-Monsoon,61.2,25.1,59.5,4472.93,4476.54,4474.66
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-11-07,2025,11,6,Post-Monsoon,16.5,22.1,59.0,4506.49,4510.76,4508.71
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-11-14,2025,11,7,Post-Monsoon,93.7,26.4,58.5,4599.27,4602.72,4600.76
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-11-21,2025,11,8,Post-Monsoon,52.6,22.8,57.9,4524.48,4528.41,4526.48
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-11-28,2025,11,9,Post-Monsoon,63.5,24.0,63.1,4647.5,4651.3,4649.09
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-12-05,2025,12,10,Winter,0.0,10.3,51.5,3185.98,3188.86,3187.58
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-12-12,2025,12,11,Winter,0.6,12.6,48.8,3159.07,3161.44,3160.24
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-12-19,2025,12,12,Winter,0.0,16.4,47.7,3162.31,3165.27,3163.92
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2025-12-26,2025,12,13,Winter,9.9,19.7,45.8,3195.22,3198.32,3196.75
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-01-02,2026,1,14,Winter,8.7,17.9,38.5,3205.36,3207.94,3206.78
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-01-09,2026,1,15,Winter,8.6,23.1,35.4,3237.43,3240.76,3239.11
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-01-16,2026,1,16,Winter,8.3,16.0,52.3,3199.41,3202.56,3200.86
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-01-23,2026,1,17,Winter,15.4,16.5,60.1,3213.93,3216.88,3215.39
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-01-30,2026,1,18,Winter,12.4,21.9,55.9,3152.33,3154.81,3153.64
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-02-06,2026,2,19,Winter,13.7,16.0,59.1,3153.39,3155.92,3154.68
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-02-13,2026,2,20,Winter,11.5,14.0,38.2,3117.16,3119.39,3118.22
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-02-20,2026,2,21,Winter,1.6,19.6,53.3,3088.9,3091.53,3090.05
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-02-27,2026,2,22,Winter,3.9,13.7,55.5,3152.15,3154.79,3153.53
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-03-06,2026,3,23,Summer,53.9,34.7,43.2,3777.12,3779.6,3778.18
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-03-13,2026,3,24,Summer,46.7,33.2,41.9,3819.03,3821.97,3820.26
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-03-20,2026,3,25,Summer,39.7,36.2,37.4,3763.54,3766.63,3765.31
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-03-27,2026,3,26,Summer,0.0,39.2,32.3,3753.35,3756.47,3754.97
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-04-03,2026,4,27,Summer,35.5,35.4,46.0,3829.07,3832.37,3830.81
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-04-10,2026,4,28,Summer,35.1,32.3,51.3,3845.13,3848.39,3846.61
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-04-17,2026,4,29,Summer,41.9,36.5,41.3,3986.15,3989.89,3988.13
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-04-24,2026,4,30,Summer,18.3,31.4,44.1,4018.27,4021.31,4019.63
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-05-01,2026,5,31,Summer,35.6,38.1,41.7,4038.22,4041.08,4039.25
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-05-08,2026,5,32,Summer,0.0,35.3,42.7,4027.25,4030.45,4028.6
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-05-15,2026,5,33,Summer,27.5,29.3,38.5,4042.83,4046.27,4044.73
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-05-22,2026,5,34,Summer,40.6,38.0,42.8,4041.58,4045.37,4043.57
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-05-29,2026,5,35,Summer,51.5,31.2,39.1,4092.9,4096.1,4094.6
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-06-05,2026,6,36,Summer,41.7,32.6,42.9,4159.59,4163.17,4161.55
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-06-12,2026,6,37,Summer,43.0,31.9,52.1,4118.99,4122.58,4120.81
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-06-19,2026,6,38,Summer,46.8,28.7,27.7,4044.7,4048.77,4046.77
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-06-26,2026,6,39,Summer,20.1,40.7,36.1,3941.8,3945.42,3943.4
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-07-03,2026,7,40,Monsoon,330.3,32.1,87.3,4576.92,4580.61,4578.53
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-07-10,2026,7,41,Monsoon,262.8,26.9,75.1,4510.03,4513.74,4511.91
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-07-17,2026,7,42,Monsoon,195.1,29.4,85.7,4373.43,4377.46,4375.23
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-07-24,2026,7,43,Monsoon,157.2,27.6,75.7,4407.14,4411.3,4409.49
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-07-31,2026,7,44,Monsoon,213.3,31.0,83.8,4581.0,4585.64,4583.2
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-08-07,2026,8,45,Monsoon,287.2,29.2,78.6,4589.76,4593.76,4591.95
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-08-14,2026,8,46,Monsoon,279.9,31.8,89.3,4656.8,4660.49,4658.88
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-08-21,2026,8,47,Monsoon,227.7,24.5,81.9,4671.93,4675.73,4673.92
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-08-28,2026,8,48,Monsoon,132.3,29.0,76.8,4674.05,4677.45,4676.34
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-09-04,2026,9,49,Monsoon,218.5,31.5,90.0,4748.05,4751.96,4750.16
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-09-11,2026,9,50,Monsoon,245.8,26.0,81.8,4737.22,4741.31,4738.97
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-09-18,2026,9,51,Monsoon,214.5,27.6,74.7,4765.23,4769.38,4767.46
Tamil Nadu,Coimbatore,RSPuram(Uzhavar Sandhai ),Potato,Other,Local,2026-09-25,2026,9,52,Monsoon,240.2,29.8,75.2,4798.45,4801.92,4800.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-10-03,2025,10,1,Post-Monsoon,79.4,23.8,58.7,6463.37,6472.57,6466.43
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-10-10,2025,10,2,Post-Monsoon,43.5,23.1,68.0,6401.16,6411.45,6406.88
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-10-17,2025,10,3,Post-Monsoon,80.2,22.7,73.1,6182.01,6191.97,6186.72
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-10-24,2025,10,4,Post-Monsoon,88.2,24.1,66.0,6275.84,6286.11,6281.13
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-10-31,2025,10,5,Post-Monsoon,45.8,26.1,57.7,6356.99,6368.08,6363.12
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-11-07,2025,11,6,Post-Monsoon,69.3,28.1,52.5,6343.24,6355.98,6348.99
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-11-14,2025,11,7,Post-Monsoon,58.2,24.9,52.6,6362.65,6373.7,6368.07
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-11-21,2025,11,8,Post-Monsoon,81.7,26.4,78.1,6424.75,6436.22,6430.09
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-11-28,2025,11,9,Post-Monsoon,64.3,23.3,62.4,6286.27,6298.1,6292.24
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-12-05,2025,12,10,Winter,20.5,15.0,53.0,4250.23,4257.13,4253.33
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-12-12,2025,12,11,Winter,0.0,16.2,54.1,4308.58,4315.84,4312.51
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-12-19,2025,12,12,Winter,6.0,20.5,48.8,4236.0,4243.63,4239.99
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2025-12-26,2025,12,13,Winter,6.9,15.2,56.3,4263.07,4271.73,4267.14
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-01-02,2026,1,14,Winter,22.2,21.0,42.0,4185.27,4192.64,4188.85
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-01-09,2026,1,15,Winter,2.8,19.0,36.7,4223.37,4230.1,4226.53
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-01-16,2026,1,16,Winter,11.6,18.8,43.2,4229.22,4236.3,4232.73
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-01-23,2026,1,17,Winter,17.0,14.0,45.9,4135.98,4141.85,4138.65
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-01-30,2026,1,18,Winter,4.6,19.5,46.3,4215.6,4223.35,4219.23
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-02-06,2026,2,19,Winter,15.1,21.3,47.9,4177.24,4185.36,4181.18
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-02-13,2026,2,20,Winter,25.2,17.6,38.2,4135.58,4142.41,4138.72
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-02-20,2026,2,21,Winter,0.0,20.5,41.3,4155.62,4163.42,4159.45
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-02-27,2026,2,22,Winter,11.5,20.1,42.0,4235.87,4243.13,4239.43
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-03-06,2026,3,23,Summer,43.3,34.8,33.5,4917.81,4925.66,4921.55
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-03-13,2026,3,24,Summer,44.5,34.1,52.9,4931.3,4940.19,4935.94
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-03-20,2026,3,25,Summer,29.7,32.1,45.6,4971.95,4981.38,4977.57
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-03-27,2026,3,26,Summer,10.8,35.9,52.0,5034.62,5043.73,5039.27
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-04-03,2026,4,27,Summer,31.3,36.5,33.5,5058.25,5067.97,5062.69
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-04-10,2026,4,28,Summer,39.0,33.6,47.0,5038.49,5049.99,5044.94
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-04-17,2026,4,29,Summer,18.2,27.5,43.6,4988.8,4996.84,4992.4
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-04-24,2026,4,30,Summer,47.2,37.8,49.2,5005.41,5013.9,5008.84
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-01,2026,5,31,Summer,31.4,28.2,38.3,4933.24,4944.25,4938.3
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-08,2026,5,32,Summer,26.8,33.4,43.9,4727.51,4737.17,4731.78
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-15,2026,5,33,Summer,18.8,33.6,34.8,4767.03,4776.17,4772.23
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-22,2026,5,34,Summer,29.3,31.7,35.2,4841.15,4850.83,4846.48
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-29,2026,5,35,Summer,2.9,35.3,40.6,4679.21,4688.46,4684.4
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-05,2026,6,36,Summer,16.5,34.0,49.4,4617.44,4627.09,4622.82
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-12,2026,6,37,Summer,27.1,35.0,41.5,4670.27,4679.05,4675.0
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-19,2026,6,38,Summer,15.7,36.2,40.1,4825.49,4832.98,4828.63
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-26,2026,6,39,Summer,17.2,28.5,27.4,4834.35,4844.37,4839.79
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-03,2026,7,40,Monsoon,248.0,24.8,85.4,5510.73,5521.23,5516.11
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-10,2026,7,41,Monsoon,308.7,29.8,78.4,5506.33,5515.4,5512.01
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-17,2026,7,42,Monsoon,180.4,27.6,74.1,5631.49,5641.89,5636.71
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-24,2026,7,43,Monsoon,207.6,26.7,81.0,5588.62,5597.62,5593.37
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-31,2026,7,44,Monsoon,297.6,27.8,80.1,5533.0,5542.71,5537.5
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-08-07,2026,8,45,Monsoon,272.4,28.6,76.3,5503.74,5512.63,5508.48
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ),Potato,Other,Local,2026-08-14,2026,8,46,Monsoon,226.0,27.9,78.8,5435.68,5444.27,5440.72
